3253.015000000,-6.93968,-2.88605,-3.64398e-06,-3.51976e-07,1.18127e-08,-0.0315251,0.999503
3253.048000000,-6.93968,-2.88605,-3.64504e-06,-3.50515e-07,1.17832e-08,-0.0315229,0.999503
3253.082000000,-6.93968,-2.88605,-3.64618e-06,-3.48957e-07,1.17509e-08,-0.0315207,0.999503
3253.115000000,-6.93968,-2.88605,-3.64728e-06,-3.47444e-07,1.17195e-08,-0.0315186,0.999503
3253.148000000,-6.93968,-2.88605,-3.64838e-06,-3.45904e-07,1.16889e-08,-0.0315164,0.999503
3253.182000000,-6.93968,-2.88605,-3.64953e-06,-3.4431e-07,1.16571e-08,-0.0315142,0.999503
3253.215000000,-6.93968,-2.88605,-3.65063e-06,-3.42763e-07,1.16264e-08,-0.0315121,0.999503
3253.248000000,-6.93968,-2.88605,-3.65193e-06,-3.40356e-07,1.15774e-08,-0.0315099,0.999503
3253.282000000,-6.93968,-2.88605,-3.65332e-06,-3.37695e-07,1.15218e-08,-0.0315078,0.999504
3253.315000000,-6.93968,-2.88605,-3.65467e-06,-3.35109e-07,1.14677e-08,-0.0315056,0.999504
3253.348000000,-6.93968,-2.88605,-3.65604e-06,-3.32439e-07,1.14116e-08,-0.0315035,0.999504
3253.382000000,-6.93968,-2.88605,-3.65746e-06,-3.29657e-07,1.13529e-08,-0.0315014,0.999504
3253.415000000,-6.93968,-2.88605,-3.65884e-06,-3.26952e-07,1.12959e-08,-0.0314993,0.999504
3253.448000000,-6.93968,-2.88605,-3.65155e-06,-3.51741e-07,9.01509e-09,-0.0314967,0.999504
3253.482000000,-6.93968,-2.88605,-3.58256e-06,-2.3011e-07,1.25427e-08,-0.0314941,0.999504
3253.515000000,-6.93968,-2.88605,-3.57469e-06,-2.1092e-07,9.9797e-09,-0.0314915,0.999504
3253.548000000,-6.93968,-2.88605,-3.61883e-06,-2.95856e-07,7.21833e-09,-0.0314888,0.999504
3253.582000000,-6.93968,-2.88605,-3.61935e-06,-2.95343e-07,7.21239e-09,-0.031486,0.999504
3253.615000000,-6.93968,-2.88605,-3.57441e-06,-2.16203e-07,1.01952e-08,-0.0314833,0.999504
3253.648000000,-6.93968,-2.88605,-3.62052e-06,-2.93854e-07,7.18612e-09,-0.0314807,0.999504
3253.682000000,-6.93968,-2.88605,-3.62116e-06,-2.92968e-07,7.16892e-09,-0.0314779,0.999504
3253.715000000,-6.93968,-2.88605,-3.57607e-06,-2.1303e-07,1.01027e-08,-0.0314752,0.999505
3253.748000000,-6.93968,-2.88605,-3.6226e-06,-2.90697e-07,7.12857e-09,-0.0314726,0.999505
3253.782000000,-6.93968,-2.88605,-3.6234e-06,-2.89364e-07,7.10509e-09,-0.0314698,0.999505
3253.815000000,-6.93968,-2.88605,-3.5781e-06,-2.08787e-07,9.97848e-09,-0.0314672,0.999505
3253.848000000,-6.93968,-2.88605,-3.62506e-06,-2.86427e-07,7.04915e-09,-0.0314645,0.999505
3253.882000000,-6.93968,-2.88605,-3.62598e-06,-2.84723e-07,7.01449e-09,-0.0314618,0.999505
3253.915000000,-6.93968,-2.88605,-3.58045e-06,-2.03196e-07,9.83163e-09,-0.0314592,0.999505
3253.948000000,-6.93968,-2.88605,-3.62784e-06,-2.81025e-07,6.94205e-09,-0.0314565,0.999505
3253.982000000,-6.93968,-2.88605,-3.58347e-06,-2.20226e-07,9.52061e-09,-0.0314537,0.999505
3254.015000000,-6.93968,-2.88605,-3.58408e-06,-2.18867e-07,9.48836e-09,-0.0314509,0.999505
3254.048000000,-6.93968,-2.88605,-3.58475e-06,-2.17315e-07,9.45017e-09,-0.0314481,0.999505
3254.082000000,-6.93968,-2.88605,-3.54712e-06,-1.45612e-07,7.66152e-09,-0.0314452,0.999505
3254.115000000,-6.93968,-2.88605,-3.54769e-06,-1.43964e-07,7.61197e-09,-0.0314425,0.999506
3254.148000000,-6.93968,-2.88605,-3.54826e-06,-1.42309e-07,7.56267e-09,-0.0314397,0.999506
3254.182000000,-6.93968,-2.88605,-3.62378e-06,-2.69987e-07,4.91254e-09,-0.0314369,0.999506
3254.215000000,-6.93968,-2.88605,-3.62462e-06,-2.68116e-07,4.88067e-09,-0.0314342,0.999506
3254.248000000,-6.93968,-2.88605,-3.62553e-06,-2.6597e-07,4.83958e-09,-0.0314315,0.999506
3254.282000000,-6.93968,-2.88605,-3.62979e-06,-2.7598e-07,4.06198e-09,-0.0314286,0.999506
3254.315000000,-6.93969,-2.88605,-3.59409e-06,-2.20557e-07,9.55614e-09,-0.0314258,0.999506
3254.348000000,-6.93969,-2.88605,-3.54389e-06,-1.40764e-07,4.99312e-09,-0.0314228,0.999506
3254.382000000,-6.93969,-2.88605,-3.54376e-06,-1.41146e-07,5.00878e-09,-0.0314197,0.999506
3254.415000000,-6.93969,-2.88605,-3.5439e-06,-1.40778e-07,4.99832e-09,-0.0314167,0.999506
3254.448000000,-6.93969,-2.88605,-3.54404e-06,-1.40401e-07,4.98755e-09,-0.0314137,0.999506
3254.482000000,-6.93969,-2.88605,-3.54418e-06,-1.40012e-07,4.97642e-09,-0.0314106,0.999507
3254.515000000,-6.93969,-2.88605,-3.54432e-06,-1.39635e-07,4.96562e-09,-0.0314077,0.999507
3254.548000000,-6.93969,-2.88605,-3.5445e-06,-1.39111e-07,4.95105e-09,-0.0314047,0.999507
3254.582000000,-6.93969,-2.88605,-3.54479e-06,-1.38125e-07,4.92344e-09,-0.0314016,0.999507
3254.615000000,-6.93969,-2.88605,-3.54507e-06,-1.37182e-07,4.89716e-09,-0.0313987,0.999507
3254.648000000,-6.93969,-2.88605,-3.54535e-06,-1.36239e-07,4.87089e-09,-0.0313957,0.999507
3254.682000000,-6.93969,-2.88605,-3.54564e-06,-1.35267e-07,4.8441e-09,-0.0313927,0.999507
3254.715000000,-6.93969,-2.88605,-3.54592e-06,-1.34321e-07,4.81847e-09,-0.0313897,0.999507
3254.748000000,-6.93969,-2.88605,-3.54621e-06,-1.33376e-07,4.79279e-09,-0.0313868,0.999507
3254.782000000,-6.93969,-2.88605,-3.5465e-06,-1.32402e-07,4.76633e-09,-0.0313837,0.999507
3254.815000000,-6.93969,-2.88605,-3.54678e-06,-1.31456e-07,4.74066e-09,-0.0313808,0.999508
3254.848000000,-6.93969,-2.88605,-3.54714e-06,-1.30163e-07,4.70695e-09,-0.0313779,0.999508
3254.882000000,-6.93969,-2.88605,-3.54757e-06,-1.28572e-07,4.66546e-09,-0.0313749,0.999508
3254.915000000,-6.93969,-2.88605,-3.54799e-06,-1.27033e-07,4.62531e-09,-0.031372,0.999508
3254.948000000,-6.93969,-2.88605,-3.5484e-06,-1.25494e-07,4.58517e-09,-0.0313691,0.999508
3254.982000000,-6.93969,-2.88605,-3.54883e-06,-1.23908e-07,4.54392e-09,-0.0313661,0.999508
3255.015000000,-6.93969,-2.88605,-3.54925e-06,-1.22354e-07,4.50432e-09,-0.0313632,0.999508
3255.048000000,-6.93969,-2.88605,-3.54967e-06,-1.20793e-07,4.46457e-09,-0.0313603,0.999508
3255.082000000,-6.9397,-2.88605,-3.55011e-06,-1.19186e-07,4.42362e-09,-0.0313574,0.999508
3255.115000000,-6.9397,-2.88605,-3.55053e-06,-1.17624e-07,4.38386e-09,-0.0313545,0.999508
3255.148000000,-6.9397,-2.88605,-3.55095e-06,-1.16063e-07,4.3441e-09,-0.0313516,0.999508
