-6.34935,2.17806,-3.62393e-06,-2.00459e-07,-1.91304e-07,0.688469,0.725266
-6.34841,2.19609,-3.62284e-06,-2.13377e-07,-2.01731e-07,0.688476,0.725259
-6.3475,2.2136,-3.62014e-06,-2.13843e-07,-2.02197e-07,0.688478,0.725257
-6.34659,2.2311,-3.61781e-06,-2.13099e-07,-2.01499e-07,0.68848,0.725255
-6.34564,2.24912,-3.6214e-06,-2.01724e-07,-1.85609e-07,0.688043,0.72567
-6.3447,2.26661,-3.61977e-06,-1.96343e-07,-1.80426e-07,0.687605,0.726085
-6.34373,2.28411,-3.61782e-06,-1.91295e-07,-1.75574e-07,0.687167,0.726499
-6.34272,2.30213,-3.61556e-06,-1.86661e-07,-1.71123e-07,0.686717,0.726925
-6.34173,2.31966,-3.55673e-06,-1.62757e-08,-1.72826e-08,0.687336,0.72634
-6.34077,2.33716,-3.55178e-06,-1.47204e-08,-1.56935e-08,0.687688,0.726006
-6.3398,2.35519,-3.5553e-06,-3.05989e-08,-3.07402e-08,0.688036,0.725677
-6.33888,2.37269,-3.54982e-06,-4.48277e-08,-4.26762e-08,0.688373,0.725357
-6.33796,2.39019,-3.55012e-06,-4.9924e-08,-4.67464e-08,0.688549,0.72519
-6.33703,2.40822,-3.55001e-06,-4.925e-08,-4.61686e-08,0.688729,0.725019
-6.33613,2.42572,-3.54991e-06,-4.87093e-08,-4.56788e-08,0.688903,0.724853
-6.33525,2.44323,-3.54939e-06,-4.14012e-08,-3.88893e-08,0.689219,0.724553
-6.33435,2.46127,-3.54879e-06,-3.62371e-08,-3.40222e-08,0.689547,0.724241
-6.33349,2.47878,-3.54825e-06,-3.15696e-08,-2.96293e-08,0.689865,0.723938
-6.33266,2.49629,-3.54785e-06,-2.69432e-08,-2.5351e-08,0.690183,0.723635
-6.33181,2.51433,-3.54753e-06,-2.35908e-08,-2.196e-08,0.690512,0.723321
-6.331,2.53185,-3.54695e-06,-1.39737e-08,-1.28255e-08,0.690964,0.722889
-6.33022,2.54936,-3.54631e-06,-7.15641e-09,-6.30708e-09,0.691418,0.722455
-6.32943,2.56741,-3.54568e-06,-3.65997e-10,1.56889e-10,0.691885,0.722008
-6.32869,2.58494,-3.54555e-06,-2.51358e-09,-1.76336e-09,0.692175,0.721729
-6.32796,2.60246,-3.54546e-06,-1.44339e-09,-7.66155e-10,0.692462,0.721455
-6.32722,2.62052,-3.54537e-06,-2.39456e-10,3.83228e-10,0.692757,0.721171
-6.32652,2.63805,-3.54499e-06,6.77627e-09,7.13637e-09,0.69318,0.720764
-6.32585,2.65558,-3.54463e-06,1.02731e-08,1.12791e-08,0.693607,0.720354
-6.32517,2.67365,-3.5446e-06,1.14338e-08,1.26341e-08,0.694054,0.719923
-6.32453,2.69119,-3.54461e-06,1.29114e-08,1.17726e-08,0.694489,0.719503
-6.32392,2.70872,-3.5446e-06,1.17804e-08,1.32636e-08,0.694923,0.719084
-6.3233,2.72682,-3.54464e-06,4.18028e-09,4.86056e-09,0.694953,0.719055
-6.3227,2.74435,-3.54464e-06,-2.58439e-09,-2.15866e-09,0.694625,0.719372
-6.32208,2.76188,-3.54476e-06,-3.69376e-09,-2.93802e-09,0.69429,0.719696
-6.32142,2.77993,-3.54521e-06,-1.12189e-08,-1.03315e-08,0.693805,0.720163
-6.32076,2.79745,-3.54577e-06,-1.72403e-08,-1.60656e-08,0.693334,0.720616
-6.32008,2.81498,-3.54637e-06,-2.36552e-08,-2.22178e-08,0.692863,0.721069
-6.31935,2.83303,-3.54701e-06,-3.06353e-08,-2.89002e-08,0.692377,0.721536
-6.31862,2.85054,-3.54722e-06,-2.90616e-08,-2.7107e-08,0.69207,0.721831
-6.31788,2.86805,-3.54741e-06,-3.15752e-08,-2.94883e-08,0.691766,0.722122
-6.3171,2.8861,-3.54766e-06,-3.46766e-08,-3.27586e-08,0.691453,0.722421
-6.31633,2.90361,-3.54794e-06,-3.92801e-08,-3.71345e-08,0.691151,0.722711
-6.31554,2.92111,-3.54861e-06,-4.91973e-08,-4.64478e-08,0.690712,0.72313
-6.3147,2.93915,-3.54938e-06,-5.68068e-08,-5.36176e-08,0.690257,0.723564
-6.31386,2.95666,-3.54914e-06,-4.78741e-08,-4.48871e-08,0.689815,0.723986
-6.31302,2.97416,-3.54979e-06,-5.45006e-08,-5.13635e-08,0.689801,0.723999
-6.31214,2.99219,-3.55008e-06,-5.5365e-08,-5.21148e-08,0.689801,0.723999
-6.3113,3.0097,-3.55008e-06,-5.56502e-08,-5.2369e-08,0.689802,0.723998
-6.31045,3.0272,-3.55008e-06,-5.59701e-08,-5.26729e-08,0.689802,0.723998
-6.30957,3.04523,-3.5486e-06,-5.65095e-08,-5.29427e-08,0.689647,0.724146
-6.30872,3.06273,-3.54989e-06,-5.86643e-08,-5.51435e-08,0.689495,0.72429
-6.30786,3.08023,-3.54996e-06,-5.85641e-08,-5.5043e-08,0.689344,0.724434
-6.30696,3.09826,-3.54992e-06,-5.81508e-08,-5.46295e-08,0.689188,0.724583
-6.30608,3.11576,-3.54993e-06,-5.52926e-08,-5.21684e-08,0.689188,0.724583
-6.30521,3.13326,-3.54993e-06,-5.49363e-08,-5.16285e-08,0.689188,0.724582
-6.3043,3.15129,-3.54993e-06,-5.46151e-08,-5.12983e-08,0.689189,0.724582
-6.30343,3.16879,-3.54992e-06,-5.42596e-08,-5.09574e-08,0.689189,0.724581
-6.30255,3.18629,-3.54992e-06,-5.38655e-08,-5.05824e-08,0.68919,0.724581
-6.30165,3.20431,-3.54993e-06,-5.34377e-08,-5.01757e-08,0.689191,0.72458
-6.30077,3.22181,-3.54993e-06,-5.30218e-08,-4.97802e-08,0.689191,0.72458
-6.29988,3.23935,-3.55144e-06,-4.43889e-08,-4.03008e-08,0.688506,0.72523
-6.29892,3.25738,-3.55471e-06,-4.16901e-08,-3.60729e-08,0.687742,0.725955
-6.29796,3.27487,-3.54968e-06,-4.86883e-08,-4.24238e-08,0.687002,0.726655
-6.29696,3.29235,-3.55165e-06,-5.10341e-08,-4.45948e-08,0.686263,0.727353
-6.2959,3.31036,-3.55353e-06,-4.72114e-08,-4.01839e-08,0.685695,0.727889
-6.29485,3.32784,-3.62607e-06,-1.67475e-07,-1.39328e-07,0.685148,0.728404
-6.29376,3.34531,-3.64093e-06,-1.92103e-07,-1.73568e-07,0.684603,0.728916
-6.29264,3.36337,-3.55008e-06,-2.99307e-08,-2.98963e-08,0.685148,0.728404
-6.29158,3.38085,-3.54863e-06,-2.74598e-08,-2.83496e-08,0.685976,0.727625
-6.29057,3.39834,-3.54905e-06,-7.55514e-09,-1.15473e-08,0.686812,0.726835
-6.28957,3.41635,-3.5459e-06,5.37778e-09,5.03099e-09,0.687679,0.726015
-6.28864,3.43384,-3.54503e-06,2.06602e-08,1.87622e-08,0.688519,0.725219
-6.28772,3.45136,-3.54951e-06,-6.29056e-08,-5.69287e-08,0.688008,0.725703
-6.28675,3.46938,-3.55378e-06,-4.78186e-08,-4.55638e-08,0.68743,0.72625
-6.28578,3.48686,-3.54982e-06,-4.49693e-08,-4.3847e-08,0.686874,0.726776
-6.28478,3.50433,-3.55559e-06,-3.43569e-08,-3.2802e-08,0.68649,0.727139
-6.28374,3.52234,-3.55293e-06,-3.86713e-08,-3.73085e-08,0.686096,0.727511
-6.2827,3.53981,-3.55062e-06,-4.20038e-08,-4.1969e-08,0.685715,0.727871
-6.28165,3.55729,-3.55186e-06,-4.4629e-08,-4.52604e-08,0.685333,0.72823
-6.28056,3.57529,-3.55089e-06,-3.8956e-08,-3.61627e-08,0.685324,0.728238
-6.2795,3.59276,-3.55083e-06,-3.89723e-08,-3.61458e-08,0.685326,0.728236
-6.27844,3.61023,-3.55075e-06,-3.89181e-08,-3.61067e-08,0.685328,0.728234
-6.27734,3.62824,-3.55066e-06,-3.88409e-08,-3.60427e-08,0.68533,0.728233
-6.27627,3.6457,-3.55267e-06,-4.90593e-08,-4.76569e-08,0.684895,0.728642
-6.27518,3.66316,-3.55309e-06,-5.08016e-08,-4.76403e-08,0.684446,0.729063
-6.27403,3.68116,-3.55311e-06,-5.07268e-08,-4.72059e-08,0.683985,0.729496
-6.27289,3.69861,-3.55445e-06,-4.95463e-08,-4.19855e-08,0.683418,0.730027
-6.27173,3.71606,-3.58503e-06,-1.01949e-07,-1.02256e-07,0.682849,0.730559
-6.2705,3.73404,-3.65166e-06,-2.11363e-07,-1.90463e-07,0.682264,0.731105
-6.26928,3.75148,-3.64486e-06,-1.99533e-07,-1.79023e-07,0.681697,0.731634
-6.268,3.76896,-3.56654e-06,-9.92591e-08,-9.11122e-08,0.679143,0.734006
-6.26653,3.78692,-3.57465e-06,-4.06537e-08,-3.66424e-08,0.676041,0.736864
-6.26495,3.80434,-3.58028e-06,-2.90152e-08,-2.57314e-08,0.673022,0.739623
-6.26324,3.82174,-3.57582e-06,-2.73093e-08,-2.39758e-08,0.669992,0.742368
-6.26134,3.83972,-3.55146e-06,-6.49316e-08,-5.42872e-08,0.668092,0.744078
-6.25943,3.8571,-3.55272e-06,-5.74844e-08,-4.7928e-08,0.666616,0.745401
-6.25745,3.87447,-3.55295e-06,-5.70262e-08,-4.73149e-08,0.665143,0.746716
-6.25534,3.89236,-3.5533e-06,-6.25032e-08,-6.25246e-08,0.663623,0.748067
-6.25323,3.9097,-3.55325e-06,-5.40761e-08,-4.44102e-08,0.662396,0.749154
-6.25106,3.92704,-3.55928e-06,-4.72484e-08,-3.75268e-08,0.661176,0.750231
-6.24877,3.9449,-3.56016e-06,-6.7517e-08,-5.33213e-08,0.659918,0.751338
-6.24645,3.9623,-3.63337e-06,-4.78761e-08,-4.10964e-08,0.657475,0.753477
-6.24403,3.97961,-3.68477e-06,-5.27519e-08,-4.50981e-08,0.655286,0.755381
-6.24144,3.99743,-3.68754e-06,-5.82438e-08,-4.95647e-08,0.653043,0.75732
-6.23882,4.01471,-3.69103e-06,-6.32208e-08,-5.3541e-08,0.650861,0.759196
-6.23607,4.03205,-3.69436e-06,-6.30314e-08,-5.29381e-08,0.647741,0.761861
-6.2331,4.04981,-3.6063e-06,-2.29358e-07,-1.90019e-07,0.644866,0.764296
-6.2301,4.06702,-3.60818e-06,-2.33559e-07,-1.92079e-07,0.642085,0.766633
-6.22697,4.08421,-3.60966e-06,-2.36995e-07,-1.93475e-07,0.639296,0.768961
-6.22362,4.1019,-3.60966e-06,-2.41991e-07,-1.95938e-07,0.636184,0.771537
-6.22022,4.11903,-3.6099e-06,-2.4309e-07,-1.95221e-07,0.633149,0.77403
-6.21669,4.13614,-3.60945e-06,-2.42835e-07,-1.93402e-07,0.630105,0.77651
-6.21291,4.15373,-3.60823e-06,-2.41117e-07,-1.90373e-07,0.626959,0.779052
-6.20912,4.17085,-3.53862e-06,4.18248e-08,3.60329e-08,0.62574,0.780032
-6.20532,4.1879,-3.5392e-06,4.23272e-08,3.59772e-08,0.625179,0.780481
-6.20138,4.20545,-3.53898e-06,4.31757e-08,3.66718e-08,0.624609,0.780937
-6.19754,4.22249,-3.53884e-06,4.41721e-08,3.74618e-08,0.624056,0.781379
-6.19367,4.23951,-3.53675e-06,4.551e-08,3.86838e-08,0.623646,0.781707
-6.18966,4.25705,-3.53695e-06,4.67236e-08,3.96522e-08,0.623226,0.782042
-6.18576,4.27406,-3.53734e-06,4.78514e-08,4.05198e-08,0.622818,0.782367
-6.18178,4.29114,-3.54395e-06,-1.28919e-07,-9.72912e-08,0.620901,0.783889
-6.17763,4.30864,-3.55148e-06,-4.51229e-08,-3.21253e-08,0.619023,0.785373
-6.17351,4.3256,-3.55215e-06,-4.40225e-08,-3.10926e-08,0.617219,0.786791
-6.16932,4.34254,-3.5526e-06,-4.38027e-08,-3.0779e-08,0.615412,0.788205
-6.16487,4.36007,-3.55017e-06,-1.14578e-07,-8.51668e-08,0.612589,0.790402
-6.16047,4.37695,-3.55127e-06,-1.0526e-07,-7.50915e-08,0.610096,0.792327
-6.15596,4.3938,-3.54222e-06,-1.3324e-07,-9.69737e-08,0.607617,0.79423
-6.1512,4.41113,-3.53707e-06,-1.47894e-07,-1.0748e-07,0.605058,0.796182
-6.14648,4.42791,-3.53639e-06,-1.48988e-07,-1.07863e-07,0.602594,0.798048
-6.14166,4.44466,-3.53803e-06,-1.42916e-07,-1.03014e-07,0.600126,0.799905
-6.13658,4.46189,-3.54101e-06,-1.33191e-07,-9.54497e-08,0.597578,0.801811
-6.13154,4.47858,-3.54761e-06,-1.17558e-07,-8.36279e-08,0.594813,0.803864
-6.12639,4.49523,-3.5489e-06,-1.15233e-07,-8.14392e-08,0.592034,0.805913
-6.12096,4.51234,-3.54967e-06,-1.14539e-07,-8.04133e-08,0.589164,0.808013
-6.11557,4.52892,-3.55008e-06,-1.14729e-07,-8.00253e-08,0.586372,0.810042
-6.11006,4.54557,-3.53897e-06,7.09986e-08,5.41168e-08,0.58487,0.811127
-6.10436,4.5626,-3.53964e-06,8.08668e-08,6.09866e-08,0.583545,0.812081
-6.09878,4.5791,-3.54038e-06,8.35164e-08,6.27832e-08,0.582257,0.813004
-6.09315,4.59558,-3.54084e-06,8.51253e-08,6.37761e-08,0.580968,0.813926
-6.08722,4.61266,-3.54884e-06,-3.2284e-08,-2.00445e-08,0.578518,0.815669
-6.08142,4.62909,-3.55034e-06,-3.01994e-08,-1.84127e-08,0.576142,0.81735
-6.07552,4.64548,-3.54761e-06,-3.44646e-08,-2.11618e-08,0.573777,0.819012
-6.06934,4.66232,-3.54788e-06,-3.54969e-08,-2.16177e-08,0.571336,0.820716
-6.06321,4.67877,-3.55271e-06,-4.11982e-08,-2.558e-08,0.569466,0.822015
-6.05706,4.69506,-3.54889e-06,-3.43418e-08,-2.08305e-08,0.567735,0.823212
-6.05065,4.71181,-3.54931e-06,-3.30906e-08,-1.97945e-08,0.565959,0.824433
-6.0443,4.72816,-3.53341e-06,-1.51627e-07,-9.77819e-08,0.562946,0.826494
-6.03787,4.74432,-3.54081e-06,-1.26809e-07,-7.93884e-08,0.559832,0.828606
-6.03111,4.76092,-3.5346e-06,-1.45136e-07,-9.10534e-08,0.556621,0.830766
-6.02444,4.77699,-3.53149e-06,-1.53671e-07,-9.60083e-08,0.553497,0.832851
-6.01766,4.79295,-3.54147e-06,-9.12176e-08,-6.69361e-08,0.550636,0.834745
-6.01056,4.80937,-3.54508e-06,-6.77038e-08,-5.24603e-08,0.547735,0.836652
-6.00357,4.82526,-3.54493e-06,-7.66168e-08,-5.52181e-08,0.544907,0.838496
-5.99646,4.84109,-3.54218e-06,-8.77742e-08,-6.22343e-08,0.542071,0.840333
-5.98904,4.85732,-3.54508e-06,-5.70113e-09,-8.22857e-08,0.538746,0.842468
-5.98172,4.87309,-3.55195e-06,-4.22152e-08,-1.81647e-08,0.535482,0.844547
-5.97427,4.88881,-3.55294e-06,-3.23194e-08,-5.89605e-09,0.532203,0.846617
-5.96647,4.90495,-3.55133e-06,-2.4004e-08,-1.05064e-08,0.52882,0.848734
-5.95876,4.92058,-3.55151e-06,-4.114e-08,-2.04713e-08,0.525488,0.850801
-5.95093,4.93615,-3.55552e-06,-3.03344e-09,8.3663e-09,0.522135,0.852863
-5.94272,4.95213,-3.55409e-06,-8.4e-08,-1.26852e-08,0.518672,0.854973
-5.93464,4.96759,-3.56221e-06,-2.06274e-08,1.43956e-08,0.515292,0.857015
-5.92633,4.98306,-3.54583e-06,-1.26831e-07,-7.13307e-08,0.510172,0.860073
-5.91763,4.9988,-3.54541e-06,-6.46794e-08,-5.89269e-08,0.504526,0.863397
-5.90899,5.014,-3.54929e-06,-5.18295e-08,-1.81406e-08,0.498976,0.866616
-5.90013,5.02903,-3.54166e-06,-1.04066e-07,-3.44533e-08,0.493224,0.869902
-5.8908,5.04439,-3.53603e-06,-1.29306e-07,-1.2411e-07,0.487261,0.873257
-5.88154,5.05918,-3.53648e-06,-1.31526e-07,-4.7583e-08,0.481454,0.876471
-5.87209,5.07384,-3.53388e-06,-1.40655e-07,-9.78852e-08,0.47563,0.879645
-5.86214,5.08891,-3.55133e-06,-6.48421e-08,-1.60606e-08,0.471172,0.882041
-5.85239,5.10334,-3.52357e-06,-1.44043e-07,-6.83147e-08,0.466912,0.884304
-5.84251,5.11766,-3.52512e-06,-1.37027e-07,-5.64369e-08,0.462623,0.886555
-5.83214,5.13234,-3.53301e-06,-1.36954e-07,-5.70302e-08,0.456876,0.889531
-5.82193,5.14639,-3.53283e-06,-1.54344e-07,-8.67212e-08,0.450859,0.892595
-5.81153,5.16029,-3.53362e-06,-1.49681e-07,-1.03386e-07,0.444809,0.895626
-5.80062,5.17447,-3.53441e-06,-1.46652e-07,-5.73492e-08,0.438555,0.898705
-5.78995,5.18812,-3.55398e-06,-1.4129e-07,-8.99494e-08,0.432719,0.901529
-5.77903,5.20165,-3.5504e-06,-1.0367e-07,-3.31206e-08,0.427119,0.904196
-5.76759,5.21542,-3.5519e-06,-1.0853e-07,-2.54614e-08,0.421394,0.906878
-5.75633,5.22865,-3.54304e-06,-5.75895e-08,-2.89984e-08,0.415827,0.909444
-5.74487,5.24184,-3.55372e-06,-1.25279e-07,-9.47059e-08,0.410613,0.91181
-5.73292,5.25524,-3.54006e-06,-9.2619e-08,-3.32266e-08,0.405661,0.914024
-5.72121,5.26806,-3.54355e-06,-8.40859e-08,-3.29172e-08,0.400977,0.916088
-5.70936,5.28076,-3.5444e-06,-8.41956e-08,-3.25197e-08,0.396291,0.918125
-5.69697,5.29384,-3.55043e-06,-9.97528e-08,4.79571e-09,0.392315,0.919831
-5.68489,5.30635,-3.54434e-06,-6.72316e-08,-2.42164e-08,0.388762,0.921338
-5.67274,5.31873,-3.54471e-06,-6.68288e-08,-2.41624e-08,0.385277,0.922801
-5.66012,5.3314,-3.54482e-06,-6.84785e-08,-2.46464e-08,0.381682,0.924294
-5.64768,5.34365,-3.54403e-06,-1.19495e-07,-4.53526e-08,0.375708,0.926738
-5.63515,5.35565,-3.54411e-06,-1.16971e-07,-4.3192e-08,0.369263,0.929325
-5.62206,5.36782,-3.54424e-06,-1.16832e-07,-4.22008e-08,0.362619,0.931938
-5.6092,5.37945,-3.54435e-06,-1.1693e-07,-4.13731e-08,0.356153,0.934428
-5.59606,5.39107,-3.54313e-06,-1.32184e-07,-3.40998e-08,0.35122,0.936293
-5.58242,5.40286,-3.55041e-06,-9.61826e-08,-1.85441e-08,0.346439,0.938073
-5.56906,5.41417,-3.54639e-06,-7.95357e-08,-1.31017e-08,0.34179,0.939777
-5.55557,5.42539,-3.54266e-06,-6.42389e-08,-6.94521e-09,0.33804,0.941132
-5.54154,5.43688,-3.54622e-06,-5.4658e-08,2.36722e-10,0.334313,0.942462
-5.52783,5.44792,-3.54643e-06,-5.17211e-08,1.48349e-09,0.330689,0.94374
-5.51404,5.45885,-3.54676e-06,-4.84887e-08,2.69387e-09,0.327059,0.945004
-5.49972,5.47005,-3.54079e-06,-6.8525e-08,-5.6481e-09,0.324323,0.945946
-5.48574,5.48085,-3.54096e-06,-6.60127e-08,-4.32661e-09,0.321735,0.94683
-5.47171,5.49157,-3.54073e-06,-6.62208e-08,-4.31377e-09,0.319143,0.947707
-5.45719,5.50254,-3.54167e-06,-7.9367e-08,-9.85658e-09,0.316468,0.948603
-5.44303,5.51306,-3.54474e-06,-1.02043e-07,-3.08779e-08,0.311059,0.95039
-5.4287,5.52348,-3.54278e-06,-6.11982e-08,-9.85427e-09,0.306439,0.95189
-5.41376,5.53411,-3.54451e-06,-5.55814e-08,3.8749e-10,0.301858,0.953353
-5.39915,5.54429,-3.54461e-06,-5.36971e-08,1.15621e-09,0.297399,0.954753
-5.38443,5.55435,-3.54498e-06,-9.06795e-08,-2.48226e-08,0.293073,0.95609
-5.3692,5.56456,-3.54508e-06,-9.12454e-08,-2.47713e-08,0.288672,0.957428
-5.35432,5.57433,-3.5451e-06,-9.18663e-08,-2.45446e-08,0.284394,0.958707
-5.33949,5.58394,-3.54864e-06,3.44534e-08,3.01546e-09,0.282019,0.959409
-5.32405,5.59382,-3.54434e-06,-4.95605e-08,-1.22798e-08,0.279658,0.9601
-5.30902,5.60334,-3.54509e-06,-4.55918e-08,-1.26236e-08,0.277371,0.960763
-5.29394,5.61279,-3.54439e-06,-4.3251e-08,-1.1765e-08,0.275081,0.961421
-5.27847,5.62241,-3.54273e-06,2.67877e-09,1.41911e-09,0.273649,0.96183
-5.26334,5.63174,-3.53522e-06,-5.9928e-08,-1.85039e-08,0.271996,0.962298
-5.24818,5.64103,-3.53526e-06,-6.29737e-08,-1.90052e-08,0.270333,0.962767
-5.23252,5.65054,-3.53545e-06,-6.25398e-08,-1.59606e-08,0.268619,0.963246
-5.2173,5.65973,-3.54444e-06,-2.12131e-08,-7.61462e-09,0.267576,0.963537
-5.20207,5.66888,-3.54455e-06,-1.95456e-08,-6.4923e-09,0.266553,0.96382
-5.18635,5.67828,-3.54401e-06,-1.71158e-09,7.13412e-09,0.265499,0.964111
-5.17114,5.6873,-3.53621e-06,-6.78613e-08,-1.6562e-08,0.262938,0.964813
-5.15581,5.69628,-3.54057e-06,-3.29703e-08,2.01867e-08,0.260525,0.965467
-5.14001,5.70544,-3.53641e-06,-3.10592e-08,-1.17901e-08,0.258002,0.966144
-5.12465,5.71426,-3.53661e-06,-3.37498e-08,-1.28132e-08,0.255553,0.966795
-5.10934,5.72293,-3.5618e-06,5.89598e-08,1.12678e-08,0.253769,0.967265
-5.09344,5.73187,-3.54267e-06,-1.58629e-08,-1.11203e-08,0.252327,0.967642
-5.07798,5.7405,-3.54264e-06,-1.70883e-08,-1.17787e-08,0.250938,0.968003
-5.06249,5.74908,-3.5426e-06,-1.66984e-08,-1.14668e-08,0.249549,0.968362
-5.04652,5.75788,-3.54336e-06,-1.33131e-08,-7.62162e-10,0.248344,0.968672
-5.031,5.76638,-3.54375e-06,-2.74888e-08,-1.38629e-08,0.247178,0.96897
-5.01546,5.77484,-3.54382e-06,-1.91811e-08,-7.50803e-09,0.246013,0.969267
-4.99943,5.78352,-3.54356e-06,-7.84976e-09,1.73568e-09,0.244812,0.969571
-4.98386,5.79191,-3.54568e-06,-1.82289e-08,-4.04318e-09,0.244267,0.969708
-4.96828,5.80029,-3.54502e-06,-9.24668e-09,-1.73095e-09,0.243747,0.969839
-4.95222,5.8089,-3.54481e-06,-7.04905e-09,-1.29966e-09,0.243211,0.969973
-4.93662,5.81724,-3.54473e-06,-5.61539e-09,-9.40393e-10,0.24269,0.970104
-4.92105,5.82551,-3.54504e-06,-1.27254e-08,-2.65666e-09,0.239716,0.970843
-4.90493,5.83394,-3.54601e-06,4.40872e-09,4.10408e-09,0.237279,0.971441
-4.88928,5.84206,-3.54791e-06,1.77395e-08,-2.42516e-09,0.234878,0.972025
-4.8736,5.85008,-3.56195e-06,5.13325e-08,8.9675e-09,0.233174,0.972435
-4.85743,5.85829,-3.56205e-06,5.48629e-08,6.46318e-09,0.231449,0.972847
-4.8417,5.8662,-3.56075e-06,5.14607e-08,5.79077e-09,0.229774,0.973244
-4.82595,5.87406,-3.56122e-06,5.71993e-08,6.27628e-09,0.228098,0.973638
-4.80965,5.88213,-3.54475e-06,-9.38192e-09,1.03765e-09,0.227193,0.97385
-4.79386,5.88991,-3.5462e-06,-1.99755e-08,-4.21247e-09,0.226977,0.9739
-4.77807,5.89769,-3.5462e-06,-1.94061e-08,-4.0435e-09,0.226785,0.973945
-4.7618,5.90571,-3.54619e-06,-1.89192e-08,-3.9233e-09,0.226586,0.973991
-4.746,5.91348,-3.54619e-06,-1.62749e-08,-3.40814e-09,0.226584,0.973992
-4.73021,5.92125,-3.54619e-06,-1.60325e-08,-3.25929e-09,0.226584,0.973992
-4.71393,5.92925,-3.54619e-06,-1.59923e-08,-3.24156e-09,0.226583,0.973992
-4.69814,5.93702,-3.54619e-06,-1.60747e-08,-3.26002e-09,0.226583,0.973992
-4.68234,5.94479,-3.54619e-06,-1.37077e-08,-2.82042e-09,0.226786,0.973945
-4.66607,5.95281,-3.54618e-06,-1.38652e-08,-2.75961e-09,0.226998,0.973895
-4.65028,5.96059,-3.54618e-06,-1.41883e-08,-2.82961e-09,0.227204,0.973847
-4.63449,5.96838,-3.54618e-06,-1.458e-08,-2.92339e-09,0.227409,0.973799
